name,link,image,regular_price,category,store,date,discount_price
GREE PULAR PREMIUM 120000BTU GWH12AGC-K6DNA1A-I/O-WIFY,https://tehnomarket.com.mk/product/29290738/gree-pular-premium-120000btu-gwh12agc-k6dna1a-io-wify,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/fp6jld5b0gpv9vm4lo2asyuza7h44cupphwspfe9.jpg,37699,AC,TehnoMarket,2023-09-09,26999.0
NEO PURE G18R32 INVERTER 18000BTU,https://tehnomarket.com.mk/product/3446052/neo-pure-g18r32-inverter-18000btu,"https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/12072018094720neo3,5.jpg",38999,AC,TehnoMarket,2023-09-09,32999.0
FAVORIT INVERTER 18000BTU IACHR52FMDN,https://tehnomarket.com.mk/product/29388073/favorit-inverter-18000btu-iachr52fmdn,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/10092021113418uinverterwi-fi-vnatresnaedinica.jpg,38999,AC,TehnoMarket,2023-09-09,29299.0
TESLA TT51TP21-1832IA 18000BTU,https://tehnomarket.com.mk/product/29397526/tesla-tt51tp21-1832ia-18000btu,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/tt51tp21-1832ia1.jpg,38999,AC,TehnoMarket,2023-09-09,31999.0
TESLA TT51TP21-1832IAW 18000BTU WIFI,https://tehnomarket.com.mk/product/29397527/tesla-tt51tp21-1832iaw-18000btu-wifi,/img/no_image.jpg,39999,AC,TehnoMarket,2023-09-09,33999.0
NEO SMART WIFI G18R32 INVERTER 18000BTU,https://tehnomarket.com.mk/product/5010117/neo-smart-wifi-g18r32-inverter-18000btu,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/11032019111658neosmart1.jpg,39999,AC,TehnoMarket,2023-09-09,33999.0
GREE Charmo 18000btu wi-fi (K6DNA1A/I-K6DNA1A/O),https://tehnomarket.com.mk/product/29395565/gree-charmo-18000btu-wi-fi-k6dna1ai-k6dna1ao,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/charmo.18.jpg,39999,AC,TehnoMarket,2023-09-09,
Gree Fairy Premium Black 12000BTU K6DNA1F/I-K6DNA2F/O,https://tehnomarket.com.mk/product/29395357/gree-fairy-premium-black-12000btu-k6dna1fi-k6dna2fo,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/gwh12acciublack.jpg,40999,AC,TehnoMarket,2023-09-09,35999.0
NEO LC COMPACT WIFI INVERTER 18000BTU,https://tehnomarket.com.mk/product/29387428/neo-lc-compact-wifi-inverter-18000btu,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/06072021111930neo-compact-lc.jpg,42999,AC,TehnoMarket,2023-09-09,34999.0
FAVORIT INVERTER 24000BTU IACHR67FMDN,https://tehnomarket.com.mk/product/29388074/favorit-inverter-24000btu-iachr67fmdn,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/10092021113342uinverterwi-fi-vnatresnaedinica.jpg,43499,AC,TehnoMarket,2023-09-09,36999.0
GREE Fairy Premium White 12000Btu K6DNA1F/I-K6DNA2F/O,https://tehnomarket.com.mk/product/29390069/gree-fairy-premium-white-12000btu-k6dna1fi-k6dna2fo,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/o2anygmafscefxo6m85fd5wpknszdjjpmctv3u9c.jpg,44599,AC,TehnoMarket,2023-09-09,33999.0
VIVAX COOL 12000BTU ACP-12CH35AEVI GRAY MIRROR,https://tehnomarket.com.mk/product/740268/vivax-cool-12000btu-acp-12ch35aevi-gray-mirror,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/1491829659n_1.jpg,44999,AC,TehnoMarket,2023-09-09,31999.0
VIVAX COOL 18000BTU ACP-18CH50AEMIs R32,https://tehnomarket.com.mk/product/741058/vivax-cool-18000btu-acp-18ch50aemis-r32,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/29102021102812kw-acp-18ch50aemi-slika_643_364.jpg,44999,AC,TehnoMarket,2023-09-09,39999.0
VIVAX COOL 12000BTU ACP-12CH35AEHI+ R32,https://tehnomarket.com.mk/product/29393071/vivax-cool-12000btu-acp-12ch35aehi-r32,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/tupma5yuvfxq7y9s254chrlw7wi6t18xrrslfmtw.jpg,44999,AC,TehnoMarket,2023-09-09,36999.0
VIVAX COOL 12000BTU ACP-12CH35AEVIs GOLD R32,https://tehnomarket.com.mk/product/29393070/vivax-cool-12000btu-acp-12ch35aevis-gold-r32,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/9oimb5cl8lqgt6oejpmbrjtvgqg6dbwmjrasesro.jpg,44999,AC,TehnoMarket,2023-09-09,31999.0
VIVAX COOL 12000BTU ACP12CH35AEHI+ R32 SILVER,https://tehnomarket.com.mk/product/29394541/vivax-cool-12000btu-acp12ch35aehi-r32-silver,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/12ch35aehi+silver.jpg,44999,AC,TehnoMarket,2023-09-09,36999.0
VIVAX COOL 12000BTU ACP-12CH35AEHI+ R32 GOLD,https://tehnomarket.com.mk/product/29394540/vivax-cool-12000btu-acp-12ch35aehi-r32-gold,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/aehi+gold.jpg,44999,AC,TehnoMarket,2023-09-09,36999.0
VIVAX COOL 12000BTU ACP-12CH35REWI R32,https://tehnomarket.com.mk/product/29388254/vivax-cool-12000btu-acp-12ch35rewi-r32,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/vivax-acp-12ch35rewi-r32-slika_643_364(1).jpg,45999,AC,TehnoMarket,2023-09-09,34999.0
TESLA TT51EX21-1832IA 18000BTU ИНВЕРТЕР КЛИМА УРЕД,https://tehnomarket.com.mk/product/29392918/tesla-tt51ex21-1832ia-18000btu-inverter-klima-ured,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/x21-front.jpg,45999,AC,TehnoMarket,2023-09-09,37399.0
VIVAX COOL 12000BTU ACP-12CH35AEHI+GRAY r32,https://tehnomarket.com.mk/product/29396938/vivax-cool-12000btu-acp-12ch35aehigray-r32,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/12ch35aehi+gray.jpg,45999,AC,TehnoMarket,2023-09-09,39999.0
GREE G-TECH 12000BTU GWH12AEC R32,https://tehnomarket.com.mk/product/5013626/gree-g-tech-12000btu-gwh12aec-r32,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/untitledgree.jpg,47099,AC,TehnoMarket,2023-09-09,39999.0
GREE FREAIR GWH12AOC 12000 BTU R32,https://tehnomarket.com.mk/product/29393774/gree-freair-gwh12aoc-12000-btu-r32,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/gwh12aoc.jpg,47999,AC,TehnoMarket,2023-09-09,42999.0
VIVAX COOL 12000BTU ACP-12CH35AEEI PRO R32,https://tehnomarket.com.mk/product/29389639/vivax-cool-12000btu-acp-12ch35aeei-pro-r32,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/kraivdyy3mb31be7o0vgdxzq8ix51vw6pw3vlbu5.jpg,47999,AC,TehnoMarket,2023-09-09,34999.0
TESLA TT51EX81-1832IAW 18000BTU wifi,https://tehnomarket.com.mk/product/29394439/tesla-tt51ex81-1832iaw-18000btu-wifi,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/tt51ex81-1832iaw.jpg,47999,AC,TehnoMarket,2023-09-09,32999.0
GREE Amber Premium Plus White 12000btu k6dna1b/i-k6dna1b/o,https://tehnomarket.com.mk/product/29396536/gree-amber-premium-plus-white-12000btu-k6dna1bi-k6dna1bo,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/gwh12ycxd.jpg,47999,AC,TehnoMarket,2023-09-09,33999.0
GREE PULAR PREMIUM 18000BTU GWH18AGD-K6DNA1A/I-WIFY,https://tehnomarket.com.mk/product/29290603/gree-pular-premium-18000btu-gwh18agd-k6dna1ai-wify,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/pular_3_500x500.jpg,49999,AC,TehnoMarket,2023-09-09,39999.0
VIVAX COOL 18000BTU ACP-18CH50AERI+ R32,https://tehnomarket.com.mk/product/29392024/vivax-cool-18000btu-acp-18ch50aeri-r32,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/sdg78uawtr3ojcfgdvl6nnnunql6qko8q3lgkewq.jpg,49999,AC,TehnoMarket,2023-09-09,45999.0
GREE Pular Prmium 18000BTU K6DNA1D/I-K6DNA1D/O,https://tehnomarket.com.mk/product/29391006/gree-pular-prmium-18000btu-k6dna1di-k6dna1do,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/04022022152201r01lwunuz8zwpdp2ttmmrvtdbn2wntd.jpg,51799,AC,TehnoMarket,2023-09-09,39999.0
GREE CONSOLE 12000BTU GEH12AA K6DNA1A/I(K6DNA1A/O),https://tehnomarket.com.mk/product/5008205/gree-console-12000btu-geh12aa-k6dna1aik6dna1ao,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/console-f-image-new.jpg,51999,AC,TehnoMarket,2023-09-09,46999.0
DAIKIN SENSIRA 12000BTU FTXC35B/RXC35B,https://tehnomarket.com.mk/product/29292570/daikin-sensira-12000btu-ftxc35brxc35b,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/26022021142110daikin-sensira-ftxc35-b-rxc35-b.jpg,52499,AC,TehnoMarket,2023-09-09,47249.0
"GREE Charmo Arctic Pro 18000Btu, wi-fi (-25C) K6DNA1A/I-O",https://tehnomarket.com.mk/product/29396885/gree-charmo-arctic-pro-18000btu-wi-fi-25c-k6dna1ai-o,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/gwh18atdxd.jpg,52999,AC,TehnoMarket,2023-09-09,44999.0
GREE Amber Premium Black 12000Btu K6DNA2A/I-K6DNA1A/O,https://tehnomarket.com.mk/product/29390071/gree-amber-premium-black-12000btu-k6dna2ai-k6dna1ao,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/4jxmq7ftzguofciwisi745697vavglohnhdpgrrc.jpg,53699,AC,TehnoMarket,2023-09-09,34999.0
NEO ADVANCE WIFI G18R32 -25 INVERTER 18000BTU,https://tehnomarket.com.mk/product/5010120/neo-advance-wifi-g18r32-25-inverter-18000btu,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/11032019111915neoadvancesamlena.jpg,54999,AC,TehnoMarket,2023-09-09,45999.0
NEO PURE G24R32 INVERTER 24000BTU,https://tehnomarket.com.mk/product/3446053/neo-pure-g24r32-inverter-24000btu,"https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/12072018094738neo3,5.jpg",55999,AC,TehnoMarket,2023-09-09,53999.0
TOSHIBA Seiya RAS-B13J2KVG-E/RAS-B13J2AVG-E inverter,https://tehnomarket.com.mk/product/5013799/toshiba-seiya-ras-b13j2kvg-eras-b13j2avg-e-inverter,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/13112019121517as-b13-j2-kvg-e-ras-13-j2-avg-e.jpg,56499,AC,TehnoMarket,2023-09-09,47999.0
TOSHIBA Seiya New RAS-B13E2KVG-E/RAS-13E2KVG-E iverter,https://tehnomarket.com.mk/product/29394973/toshiba-seiya-new-ras-b13e2kvg-eras-13e2kvg-e-iverter,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/toshiba_seiya_new_01-800.jpg,59999,AC,TehnoMarket,2023-09-09,49999.0
TESLA TT68EX81-2432IAW 24000BTU,https://tehnomarket.com.mk/product/29394440/tesla-tt68ex81-2432iaw-24000btu,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/tt68ex81-2432iaw.jpg,63999,AC,TehnoMarket,2023-09-09,57999.0
NEO SMART WIFI G24R32 INVERTER 24000BTU,https://tehnomarket.com.mk/product/5010118/neo-smart-wifi-g24r32-inverter-24000btu,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/11032019111726neosmart1.jpg,64999,AC,TehnoMarket,2023-09-09,54999.0
VIVAX COOL 24000BTU ACP-24CH70AEMI,https://tehnomarket.com.mk/product/741016/vivax-cool-24000btu-acp-24ch70aemi,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/1127960_m.jpg,65999,AC,TehnoMarket,2023-09-09,59999.0
VIVAX COOL 24000BTU ACP-24CH70AEQsI R32,https://tehnomarket.com.mk/product/5008380/vivax-cool-24000btu-acp-24ch70aeqsi-r32,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/1180110_l.jpg,65999,AC,TehnoMarket,2023-09-09,52999.0
GREE Fairy Premium White 18000BTU GWH18ACD (K6DNA1I/I-K6DNA2I/O),https://tehnomarket.com.mk/product/29393160/gree-fairy-premium-white-18000btu-gwh18acd-k6dna1ii-k6dna2io,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/ozpgdlf9r3onbqyayh6sfi2hayugjmmqfffllouq.jpg,65999,AC,TehnoMarket,2023-09-09,53999.0
VIVAX COOL 12000BTU ACP-12CH35AEYIs R32,https://tehnomarket.com.mk/product/29394037/vivax-cool-12000btu-acp-12ch35aeyis-r32,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/12ch35aeyis.jpg,66999,AC,TehnoMarket,2023-09-09,59999.0
GREE AMBER Nordic 12000BTU R32 GWH12YD S6DBA2A/I-O do -30C,https://tehnomarket.com.mk/product/5010990/gree-amber-nordic-12000btu-r32-gwh12yd-s6dba2ai-o-do-30c,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/x6mxevj6d7vu.jpg,66999,AC,TehnoMarket,2023-09-09,59999.0
GREE FAIRY Premium Black18000BTU R32 K6DNA1D/I-O,https://tehnomarket.com.mk/product/29391403/gree-fairy-premium-black18000btu-r32-k6dna1di-o,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/hkmuxtydvibf8l34ezoxwi6kwwiadq7shf3xnzbq(1).jpg,68299,AC,TehnoMarket,2023-09-09,55999.0
TOSHIBA Seiya RAS-B16J2KVG-E/ RAS-B16J2AVG-E inverter,https://tehnomarket.com.mk/product/5012931/toshiba-seiya-ras-b16j2kvg-e-ras-b16j2avg-e-inverter,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/08102019154836-e-r32-klima-koncept-4091315697.jpg,69999,AC,TehnoMarket,2023-09-09,56999.0
NEO ADVANCE WIFI G24R32 -22 INVERTER,https://tehnomarket.com.mk/product/29286321/neo-advance-wifi-g24r32-22-inverter,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/30012020161845neoadvancesamlena.jpg,69999,AC,TehnoMarket,2023-09-09,64999.0
GREE PULAR PREMIUM 24000BTU GWH24AGD-(K6DNA1C/I-O),https://tehnomarket.com.mk/product/29291685/gree-pular-premium-24000btu-gwh24agd-k6dna1ci-o,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/01032021101238pular_3_500x500.jpg,70599,AC,TehnoMarket,2023-09-09,49999.0
DAIKIN SENSIRA 15000BTU FTXF42D/RXF42D,https://tehnomarket.com.mk/product/29394990/daikin-sensira-15000btu-ftxf42drxf42d,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/ftxf42d.jpg,70799,AC,TehnoMarket,2023-09-09,63719.0
GREE SOYAL 12000BTU GWH12AKC K6DNA1A/I -K6DNA1A/O,https://tehnomarket.com.mk/product/29288356/gree-soyal-12000btu-gwh12akc-k6dna1ai-k6dna1ao,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/gl2ie82rvb4yx2bigguvwd77nvrux5xmlhh1s1as.jpg,71699,AC,TehnoMarket,2023-09-09,59999.0
TOSHIBA Shorai Edge RAS-B13J2KVSG-E/RAS-B13J2AVSG-E,https://tehnomarket.com.mk/product/29289349/toshiba-shorai-edge-ras-b13j2kvsg-eras-b13j2avsg-e,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/shorai-edge-1.jpg,71799,AC,TehnoMarket,2023-09-09,65999.0
TOSHIBA Seiya New RAS-B16E2KVG-Е/RAS-16E2AVG-E,https://tehnomarket.com.mk/product/29396966/toshiba-seiya-new-ras-b16e2kvg-eras-16e2avg-e,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/rasb16e2kvge.jpg,71999,AC,TehnoMarket,2023-09-09,64999.0
GREE SOYAL Gold 12000BTU K6DNA1A/I-O,https://tehnomarket.com.mk/product/29387615/gree-soyal-gold-12000btu-k6dna1ai-o,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/26072021155650nditioner-split-air-conditioner.jpg,72999,AC,TehnoMarket,2023-09-09,61999.0
GREE Amber Premium Plus White 18000Btu K6DNA1A/I-K6DNA1A/O,https://tehnomarket.com.mk/product/29390072/gree-amber-premium-plus-white-18000btu-k6dna1ai-k6dna1ao,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/cn05kr6myq3thuvroig1vu43rrvuvdmia5py3ge718.jpg,72999,AC,TehnoMarket,2023-09-09,53999.0
GREE Amber Premium Black 18000Btu K6DNA2A/I-K6DNA1A/O,https://tehnomarket.com.mk/product/29390073/gree-amber-premium-black-18000btu-k6dna2ai-k6dna1ao,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/zwuvu7fx0qwldlxyws3zdqobbrhzb53x4wcsrrno.jpg,72999,AC,TehnoMarket,2023-09-09,67999.0
VIVAX COOL 24000BTU ACP-24CH70AERI+ R32,https://tehnomarket.com.mk/product/29393072/vivax-cool-24000btu-acp-24ch70aeri-r32,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/bjh50mdz1scafwbfte0tbkecsnfqodibftfak8hu.jpg,72999,AC,TehnoMarket,2023-09-09,61999.0
CARRIER EХTREME 2 INVERTER КЛИМА УРЕД 42QHG018D8SE/38QHG018D8SE,https://tehnomarket.com.mk/product/29397630/carrier-ehtreme-2-inverter-klima-ured-42qhg018d8se38qhg018d8se,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/1600x1100set_843.jpg,73725,AC,TehnoMarket,2023-09-09,
DAIKIN SENSIRA 18000BTU FTXC50C/RXC50C,https://tehnomarket.com.mk/product/29389992/daikin-sensira-18000btu-ftxc50crxc50c,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/img_f6a7babd46b4b94(1).jpg,77899,AC,TehnoMarket,2023-09-09,70109.0
GREE Fairy Premium 24000BTU K6DNA1II-K6DNA2I/O,https://tehnomarket.com.mk/product/29391007/gree-fairy-premium-24000btu-k6dna1ii-k6dna2io,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/efgf4mcpniswzrbqvvu1u8hsovcp1f6sohb6qf6u.jpg,81999,AC,TehnoMarket,2023-09-09,73999.0
GREE CONSOLE 18000BTU GEH18AA K6DNA1F/I-O,https://tehnomarket.com.mk/product/5011741/gree-console-18000btu-geh18aa-k6dna1fi-o,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/27062019145900c3d.png.pagespeed.ic.vdvnwgkb1a.jpg,82399,AC,TehnoMarket,2023-09-09,66999.0
GREE SOYAL 18000BTU R32 K6DNA1A/I-O,https://tehnomarket.com.mk/product/29387616/gree-soyal-18000btu-r32-k6dna1ai-o,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/b1prtrtaa4tcufj3hxam0gvru9poyshxjwtiyaf2.jpg,82399,AC,TehnoMarket,2023-09-09,69999.0
TOSHIBA HAORI RAS-B13N4KVRG-E/RAS-13J2AVSG-E1 Inverter Dark Gray,https://tehnomarket.com.mk/product/29387102/toshiba-haori-ras-b13n4kvrg-eras-13j2avsg-e1-inverter-dark-gray,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/1616665816-1861.jpg,83999,AC,TehnoMarket,2023-09-09,78999.0
TOSHIBA Shorai Edge RAS-B16J2KVSG-E/RAS-B16J2AVSG-E,https://tehnomarket.com.mk/product/29290964/toshiba-shorai-edge-ras-b16j2kvsg-eras-b16j2avsg-e,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/05112020142621shorai-edge-1.jpg,84399,AC,TehnoMarket,2023-09-09,74999.0
GREE SOYAL Gold 18000BTU R32 K6DNA1A/I-O,https://tehnomarket.com.mk/product/29387617/gree-soyal-gold-18000btu-r32-k6dna1ai-o,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/air-conditioner-split-air-conditioner.jpg,84799,AC,TehnoMarket,2023-09-09,71999.0
TOSHIBA Seiya RAS-18JEKVG-Е/RAS-18E2AVG-E inverter,https://tehnomarket.com.mk/product/29394506/toshiba-seiya-ras-18jekvg-eras-18e2avg-e-inverter,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/rasb18j2kvge.jpg,84999,AC,TehnoMarket,2023-09-09,76999.0
TOSHIBA Seiya RAS-24J2KVG-E / RAS-24J2AVG-E1,https://tehnomarket.com.mk/product/29395046/toshiba-seiya-ras-24j2kvg-e-ras-24j2avg-e1,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/ras24j2kvge.jpg,87999,AC,TehnoMarket,2023-09-09,78999.0
GREE AMBER Nordic 18000BTU R32 GWH18YE/ACE s6dba2b/i- s6dba1a/o do -3,https://tehnomarket.com.mk/product/5010608/gree-amber-nordic-18000btu-r32-gwh18yeace-s6dba2bi-s6dba1ao-do-30c,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/ha9714a00000_1_650_6813318.jpg,89999,AC,TehnoMarket,2023-09-09,79999.0
VIVAX COOL 24000BTU ACP-24CC70AERI R32,https://tehnomarket.com.mk/product/3545645/vivax-cool-24000btu-acp-24cc70aeri-r32,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/16042018143813acp-24cc70aeri-slika-1_1496_843.jpg,94199,AC,TehnoMarket,2023-09-09,
PANASONIC S-125PT2E5B VNATRESNA EDINICA,https://tehnomarket.com.mk/product/5012403/panasonic-s-125pt2e5b-vnatresna-edinica,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/1554299869-6670.jpg,94999,AC,TehnoMarket,2023-09-09,
GREE Amber premium White 24000btu K6DNA2A/I-K6DNA1A/O,https://tehnomarket.com.mk/product/29394703/gree-amber-premium-white-24000btu-k6dna2ai-k6dna1ao,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/gwh24ye.jpg,97999,AC,TehnoMarket,2023-09-09,79999.0
GREE Amber Nordic 24000BTU r32 S6DBA2A/I-S6DBA2A/O,https://tehnomarket.com.mk/product/29395016/gree-amber-nordic-24000btu-r32-s6dba2ai-s6dba2ao,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/gwh24ye.jpg,97999,AC,TehnoMarket,2023-09-09,89999.0
TOSHIBA Shorai Edge RAS-18J2KVSG-E/RAS-18J2AVSG-E,https://tehnomarket.com.mk/product/29290965/toshiba-shorai-edge-ras-18j2kvsg-eras-18j2avsg-e,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/05112020143330shorai-edge-1.jpg,99599,AC,TehnoMarket,2023-09-09,86999.0
TOSHIBA HAORI RAS-B16N4KVRG-E Inverter Dark Gray,https://tehnomarket.com.mk/product/29386931/toshiba-haori-ras-b16n4kvrg-e-inverter-dark-gray,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/21052021155614d6b130f4b15662e3ee97133c671938e.jpg,99799,AC,TehnoMarket,2023-09-09,88999.0
DAIKIN SENSIRA 24000BTU FTXF71D/RXF71D,https://tehnomarket.com.mk/product/29292572/daikin-sensira-24000btu-ftxf71drxf71d,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/26022021154616aikin-sensira-ftxf71-a-rxf71-a3.jpg,115499,AC,TehnoMarket,2023-09-09,103949.0
GREE Freair Floorstanding Inverter 24000BTU K6DNF1A/I-O,https://tehnomarket.com.mk/product/29388588/gree-freair-floorstanding-inverter-24000btu-k6dnf1ai-o,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/gvh24av-k6dnf1a-430x430.jpg,117799,AC,TehnoMarket,2023-09-09,99999.0
Gree GWHD(24)NK6OO GWH12ACC-I,https://tehnomarket.com.mk/product/29395558/gree-gwhd24nk6oo-gwh12acc-i,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/07022023092839download.jpg,120910,AC,TehnoMarket,2023-09-09,
Gree CHPP-017 топлинска пумпа за базен,https://tehnomarket.com.mk/product/29396937/gree-chpp-017-toplinska-pumpa-za-bazen,/img/no_image.jpg,134325,AC,TehnoMarket,2023-09-09,
TOSHIBA Daisekai 9 RAS-16G2KVP-E/RAS-16G2AVP-E Inverter,https://tehnomarket.com.mk/product/29388048/toshiba-daisekai-9-ras-16g2kvp-eras-16g2avp-e-inverter,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/ex40zcj5x9ntkp6l8ipgwlvblvrglpbextkqa1zz.jpg,137999,AC,TehnoMarket,2023-09-09,125999.0
GREE FLOORSTANDING 24000BTU GVH24AK/K3DNC8A/I,https://tehnomarket.com.mk/product/29286125/gree-floorstanding-24000btu-gvh24akk3dnc8ai,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/air-conditioner-gree-gvh24-ak-k3-dnc6-a-ii(1).jpg,149999,AC,TehnoMarket,2023-09-09,134999.0
TADIRAN FLOORSTADING INVERTER STYLE 48000BTU R410A,https://tehnomarket.com.mk/product/5009698/tadiran-floorstading-inverter-style-48000btu-r410a,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/floorstanding.jpg,164999,AC,TehnoMarket,2023-09-09,149999.0
PANASONIC U-125PZ2E5 NADVORESNA EDINICA,https://tehnomarket.com.mk/product/5012402/panasonic-u-125pz2e5-nadvoresna-edinica,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/outdoor_u-100pz2e5.jpg,169999,AC,TehnoMarket,2023-09-09,
GREE Топлинска пумпа VERSATI GRS-CQ16Pd/NhG-K monoblock R32,https://tehnomarket.com.mk/product/29394972/gree-toplinska-pumpa-versati-grs-cq16pdnhg-k-monoblock-r32,/img/no_image.jpg,282510,AC,TehnoMarket,2023-09-09,
VIVAX MF-45 МИНИ БАР,https://tehnomarket.com.mk/product/29287300/vivax-mf-45-mini-bar,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/vivaxmf-45.jpg,8799,FRIDGE,TehnoMarket,2023-09-09,
QUADRO R-1001 EU ЛАДИЛНИК,https://tehnomarket.com.mk/product/29388169/quadro-r-1001-eu-ladilnik,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/r-1001.jpg,10999,FRIDGE,TehnoMarket,2023-09-09,9492.0
FAVORIT R-1001N,https://tehnomarket.com.mk/product/29392537/favorit-r-1001n,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/favoritr-1001a+.jpg,10999,FRIDGE,TehnoMarket,2023-09-09,8992.0
QUADRO R-1110 EU ЛАДИЛНИК,https://tehnomarket.com.mk/product/29387338/quadro-r-1110-eu-ladilnik,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/r-1110a-p-left-open_clipped_rev_1.jpg,11499,FRIDGE,TehnoMarket,2023-09-09,9992.0
QUADRO R-1110 SILVER ЛАДИЛНИК,https://tehnomarket.com.mk/product/29386890/quadro-r-1110-silver-ladilnik,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/quadror-1110silver.jpg,12999,FRIDGE,TehnoMarket,2023-09-09,9992.0
