name,link,image,regular_price,category,store,date
"Notebook HP 15 Ryzen5 7520U/16GB/512GB SSD/15.6"" FHD IPS AG 250nits/DOS/Natural Silver",https://www.anhoch.com/product/599271450/notebook-hp-15-ryzen5-7520u16gb512gb-ssd156-fhd-ips-ag-250nitsdosnatural-silver,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/88x04ea.jpg,28580,LAPTOP,Anhoch,2023-10-11
"Notebook Lenovo IP3 i5-1135G7 8GB/512GB/17.3"" HD+ TN/TPM/Gray/DOS",https://www.anhoch.com/product/599270712/notebook-lenovo-ip3-i5-1135g7-8gb512gb173-hd-tntpmgraydos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/82h9005hrm_1.jpg,28980,LAPTOP,Anhoch,2023-10-11
"Notebook Dell Vostro 3510 i5-1135G7 8GB/512GB SSD/Intel UHD/15.6"" FullHD/BacklitKB/3Cell/Linux",https://www.anhoch.com/product/599270768/notebook-dell-vostro-3510-i5-1135g7-8gb512gb-ssdintel-uhd156-fullhdbacklitkb3celllinux,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/280920211327072.jpg,29980,LAPTOP,Anhoch,2023-10-11
"Notebook HP 15s i5-1235U/8GB/512GB SSD/15.6"" FHD SVA AG 250nits/DOS/Snowflake White",https://www.anhoch.com/product/599271339/notebook-hp-15s-i5-1235u8gb512gb-ssd156-fhd-sva-ag-250nitsdossnowflake-white,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/7k5k4ea.jpg,30580,LAPTOP,Anhoch,2023-10-11
"Notebook Dell 3525 Ryzen5 5625U/8GB/512GB SSD/15.6"" FHD 120Hz/DOS",https://www.anhoch.com/product/599878161/notebook-dell-3525-ryzen5-5625u8gb512gb-ssd156-fhd-120hzdos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/di3525r58512ubu.jpg,30980,LAPTOP,Anhoch,2023-10-11
"Notebook Lenovo V15 G2 Ryzen7 5700U 8GB/512GB/15.6"" FHD/DOS/Black",https://www.anhoch.com/product/599878629/notebook-lenovo-v15-g2-ryzen7-5700u-8gb512gb156-fhddosblack,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/82kd0044rm.jpg,30980,LAPTOP,Anhoch,2023-10-11
"Notebook HP 15 i5-1235U/8GB/256GB SSD/15.6"" FHD SVA AG 250nits/DOS/Chalkboard Gray",https://www.anhoch.com/product/599271449/notebook-hp-15-i5-1235u8gb256gb-ssd156-fhd-sva-ag-250nitsdoschalkboard-gray,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/48m23ea2-800x800.jpg,30980,LAPTOP,Anhoch,2023-10-11
"Notebook Asus VivoBook 17X i3-1220P/8GB/512GB SSD/17.3"" FHD IPS/Backlit KB/Win11Home",https://www.anhoch.com/product/599879894/notebook-asus-vivobook-17x-i3-1220p8gb512gb-ssd173-fhd-ipsbacklit-kbwin11home,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/k1703zasb34_1.jpg,30980,LAPTOP,Anhoch,2023-10-11
"Notebook HP 15 i5-1235U/8GB/256GB SSD/15.6"" FHD SVA AG 250nits/Win11Trial/Chalkboard Gray",https://www.anhoch.com/product/599271629/notebook-hp-15-i5-1235u8gb256gb-ssd156-fhd-sva-ag-250nitswin11trialchalkboard-gray,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/48m23ea2-800x800.jpg,31480,LAPTOP,Anhoch,2023-10-11
"Notebook HP 15s i5-1235U/16GB/512GB SSD/15.6"" FHD SVA AG 250nits/DOS/Silver",https://www.anhoch.com/product/599271409/notebook-hp-15s-i5-1235u16gb512gb-ssd156-fhd-sva-ag-250nitsdossilver,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/88x48ea.jpg,31580,LAPTOP,Anhoch,2023-10-11
"Notebook Lenovo IP3 Ryzen7 5700U 12GB/512GB SSD/15.6"" FullHD/DOS/UltraSlim/Gray",https://www.anhoch.com/product/599269547/notebook-lenovo-ip3-ryzen7-5700u-12gb512gb-ssd156-fullhddosultraslimgray,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/82ku0074rm_1.jpg,32580,LAPTOP,Anhoch,2023-10-11
"Notebook Dell Vostro 3510 i5-1135G7 8GB/256GB SSD/Intel Iris Xe/15.6"" FullHD/BacklitKB/3Cell/Linux",https://www.anhoch.com/product/599269442/notebook-dell-vostro-3510-i5-1135g7-8gb256gb-ssdintel-iris-xe156-fullhdbacklitkb3celllinux,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/vostro3500i5.jpg,32980,LAPTOP,Anhoch,2023-10-11
"Notebook Lenovo IP3 i5-1235U 16GB/512GB/15.6"" FullHD IPS/Grey/DOS",https://www.anhoch.com/product/599270620/notebook-lenovo-ip3-i5-1235u-16gb512gb156-fullhd-ipsgreydos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/2820792-n0.jpg,33580,LAPTOP,Anhoch,2023-10-11
"Notebook Acer Aspire 5 A515-56G I5-1135G7 12GB/256GB/MX450 2GB/15.6"" FullHD/Silver/DOS",https://www.anhoch.com/product/599271163/notebook-acer-aspire-5-a515-56g-i5-1135g7-12gb256gbmx450-2gb156-fullhdsilverdos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/nxat2ex002-1.jpg,33580,LAPTOP,Anhoch,2023-10-11
"Notebook HP 15s Ryzen7 5700U 16GB/512GB/15.6"" FullHD/DOS/Chalkboard Gray",https://www.anhoch.com/product/599270943/notebook-hp-15s-ryzen7-5700u-16gb512gb156-fullhddoschalkboard-gray,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/48m23ea2-800x800.jpg,33890,LAPTOP,Anhoch,2023-10-11
"Notebook Asus VivoBook 15 X515JA i7-1065G7/8GB/512GB/15.6"" FHD IPS/Backlit KB/DOS",https://www.anhoch.com/product/599877828/notebook-asus-vivobook-15-x515ja-i7-1065g78gb512gb156-fhd-ipsbacklit-kbdos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/x515jabq3249.jpg,33980,LAPTOP,Anhoch,2023-10-11
"Notebook HP 15s i5-1235U/8GB/512GB SSD/15.6"" FHD IPS/Win11",https://www.anhoch.com/product/599879063/notebook-hp-15s-i5-1235u8gb512gb-ssd156-fhd-ipswin11,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/712n3ea_1.jpg,33980,LAPTOP,Anhoch,2023-10-11
"Notebook HP Pavilion 15 Ryzen7 7730U 16GB/512GB SSD/15.6"" FullHD/DOS",https://www.anhoch.com/product/599271344/notebook-hp-pavilion-15-ryzen7-7730u-16gb512gb-ssd156-fullhddos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/807g1ea-1.jpg,34580,LAPTOP,Anhoch,2023-10-11
"Notebook Lenovo Thinkbook 13s G2 i5-1135G7/8GB/256GB SSD/13.3"" WQXGA/Backlit KB/Win10Pro",https://www.anhoch.com/product/599879153/notebook-lenovo-thinkbook-13s-g2-i5-1135g78gb256gb-ssd133-wqxgabacklit-kbwin10pro,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/20v9009jus_1.jpg,34980,LAPTOP,Anhoch,2023-10-11
"Notebook HP ProBook 455 G9 Ryzen5 5625U 8GB/256GB/15.6"" FullHD IPS/GigaLAN/DOS/Silver",https://www.anhoch.com/product/599271315/notebook-hp-probook-455-g9-ryzen5-5625u-8gb256gb156-fullhd-ipsgigalandossilver,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/probook450.jpg,34980,LAPTOP,Anhoch,2023-10-11
"Notebook Dell Vostro 5410 i5-11320H 8GB/512GB/MX450 2GB /14"" FullHD/BacklitKB/4Cell/Ubuntu",https://www.anhoch.com/product/599271143/notebook-dell-vostro-5410-i5-11320h-8gb512gbmx450-2gb-14-fullhdbacklitkb4cellubuntu,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/vostro5410.jpg,35680,LAPTOP,Anhoch,2023-10-11
"Notebook Dell 3511 i5-1135G7/8GB/256GB SSD/15.6"" FHD Touchscreen/Win11",https://www.anhoch.com/product/599877916/notebook-dell-3511-i5-1135g78gb256gb-ssd156-fhd-touchscreenwin11,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/i1535118256blk.jpg,35980,LAPTOP,Anhoch,2023-10-11
"Notebook Lenovo IdeaPad Slim 3 Ryzen7 7730U/16GB/512GB SSD/15.6"" FHD AG 300nits/Grey",https://www.anhoch.com/product/599271202/notebook-lenovo-ideapad-slim-3-ryzen7-7730u16gb512gb-ssd156-fhd-ag-300nitsgrey,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/82xm004krm.jpg,35980,LAPTOP,Anhoch,2023-10-11
"Notebook Dell Vostro 3510 i5-1135G7 8GB/256GB SSD/MX350 2GB/15.6"" FullHD/BacklitKB/Black/Ubuntu",https://www.anhoch.com/product/599271107/notebook-dell-vostro-3510-i5-1135g7-8gb256gb-ssdmx350-2gb156-fullhdbacklitkbblackubuntu,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/20726_1.jpg,36980,LAPTOP,Anhoch,2023-10-11
"Notebook Dell 3525 Ryzen7 5825U/8GB/512GB SSD/15.6"" FHD 120Hz/DOS",https://www.anhoch.com/product/599878162/notebook-dell-3525-ryzen7-5825u8gb512gb-ssd156-fhd-120hzdos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/di3525r58512ubu.jpg,37980,LAPTOP,Anhoch,2023-10-11
"Notebook Asus Zenbook UM425QA R5 5600H/8GB/512GB SSD/14"" FHD IPS/Backlit KB/Win11",https://www.anhoch.com/product/599878426/notebook-asus-zenbook-um425qa-r5-5600h8gb512gb-ssd14-fhd-ipsbacklit-kbwin11,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/um425qaeh51.jpg,37980,LAPTOP,Anhoch,2023-10-11
"Notebook Dell Vostro 3420 i5-1135G7 8GB/512GB/Intel Iris XE/14"" FullHD/BacklitKB/3Cell/Ubuntu",https://www.anhoch.com/product/599270970/notebook-dell-vostro-3420-i5-1135g7-8gb512gbintel-iris-xe14-fullhdbacklitkb3cellubuntu,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/03032023162710dell-vostro-3420.jpg,38880,LAPTOP,Anhoch,2023-10-11
"Notebook Lenovo Gaming 3 i5-11320H 8GB/512GB/GTX1650 4GB/15.6"" FullHD IPS/Black",https://www.anhoch.com/product/599270707/notebook-lenovo-gaming-3-i5-11320h-8gb512gbgtx1650-4gb156-fullhd-ipsblack,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/82k10089rm_1.jpg,38980,LAPTOP,Anhoch,2023-10-11
"Notebook Lenovo ThinkBook E15 G2 i5-1135G7/8GB/512GB SSD/15.6"" FHD IPS/Backlit Kb/FP/DOS",https://www.anhoch.com/product/599877878/notebook-lenovo-thinkbook-e15-g2-i5-1135g78gb512gb-ssd156-fhd-ipsbacklit-kbfpdos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/20vg0066us.jpg,38980,LAPTOP,Anhoch,2023-10-11
"Notebook Lenovo ThinkBook 15 G4 i5-1235U/8GB/256GB SSD/15.6"" FHD/Backlit Kb/DOS",https://www.anhoch.com/product/599878630/notebook-lenovo-thinkbook-15-g4-i5-1235u8gb256gb-ssd156-fhdbacklit-kbdos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/21dj001drm.jpg,38980,LAPTOP,Anhoch,2023-10-11
"Notebook Gigabyte U4 UD i5-1155G7/16GB/512GB SSD/Iris XE/14"" FHD IPS/Backlit Kb/990g/DOS",https://www.anhoch.com/product/599873957/notebook-gigabyte-u4-ud-i5-1155g716gb512gb-ssdiris-xe14-fhd-ipsbacklit-kb990gdos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/ud70ee823so_1.jpg,39980,LAPTOP,Anhoch,2023-10-11
"Notebook Lenovo IP3 i7-1255U 16GB/512GB/15.6"" FullHD IPS/DOS/ArcticGray",https://www.anhoch.com/product/599270622/notebook-lenovo-ip3-i7-1255u-16gb512gb156-fullhd-ipsdosarcticgray,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/82h9005hrm_1.jpg,39980,LAPTOP,Anhoch,2023-10-11
"Notebook MSI GF63 Gaming i5-11400H/8GB/256GB SSD/GTX1650 4GB/15.6"" FHD 144Hz IPS/SS KB/Win11",https://www.anhoch.com/product/599879040/notebook-msi-gf63-gaming-i5-11400h8gb256gb-ssdgtx1650-4gb156-fhd-144hz-ipsss-kbwin11,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/9s716r612400.jpg,39980,LAPTOP,Anhoch,2023-10-11
"Notebook HP EliteBook 835 G8 Ryzen5 PRO 5650U/16GB/256GB/13.3"" FHD IPS/NFC/Backlit KB/Win10Pro",https://www.anhoch.com/product/599879149/notebook-hp-elitebook-835-g8-ryzen5-pro-5650u16gb256gb133-fhd-ipsnfcbacklit-kbwin10pro,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/4x619utaba-1.jpg,39980,LAPTOP,Anhoch,2023-10-11
"Notebook HP Pavilion x360 14 i5-1135G7/8GB/256GB/14"" FHD IPS Touch/Backlit Kb/FP/Win11/Gold",https://www.anhoch.com/product/599879788/notebook-hp-pavilion-x360-14-i5-1135g78gb256gb14-fhd-ips-touchbacklit-kbfpwin11gold,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/7y982ua_1.jpg,39980,LAPTOP,Anhoch,2023-10-11
"Notebook Lenovo Gaming 3 Ryzen5 5600H/16GB/512GB/GTX1650 4GB/15.6"" FullHD AG 250N/Black/DOS",https://www.anhoch.com/product/599879895/notebook-lenovo-gaming-3-ryzen5-5600h16gb512gbgtx1650-4gb156-fullhd-ag-250nblackdos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/0903202215365582k2007arm_1.jpg,39980,LAPTOP,Anhoch,2023-10-11
"Notebook Lenovo Gaming 3 Ryzen5 5600H 8GB/256GB/GTX1650 4GB/15.6"" FullHD AG 250N/Black/DOS",https://www.anhoch.com/product/599269578/notebook-lenovo-gaming-3-ryzen5-5600h-8gb256gbgtx1650-4gb156-fullhd-ag-250nblackdos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/0903202215365582k2007arm_1.jpg,40980,LAPTOP,Anhoch,2023-10-11
"Notebook Dell 5425 Ryzen5 5625U/16GB/512GB SSD/14"" FHD Touchscreen/Win11",https://www.anhoch.com/product/599878623/notebook-dell-5425-ryzen5-5625u16gb512gb-ssd14-fhd-touchscreenwin11,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/i5425a532slvpus.jpg,40980,LAPTOP,Anhoch,2023-10-11
"Notebook Lenovo ThinkBook E15 G2 i5-1135G7/16GB/512GB SSD/15.6"" FHD IPS/Backlit Kb/FP/DOS",https://www.anhoch.com/product/599877557/notebook-lenovo-thinkbook-e15-g2-i5-1135g716gb512gb-ssd156-fhd-ipsbacklit-kbfpdos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/20vg0066us.jpg,41980,LAPTOP,Anhoch,2023-10-11
"Notebook Dell Latitude 7320 i5-1145G7/16GB/256GB/13.3"" FHD/BacklitKB/Win10Pro",https://www.anhoch.com/product/599878453/notebook-dell-latitude-7320-i5-1145g716gb256gb133-fhdbacklitkbwin10pro,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/9ppwv.jpg,41980,LAPTOP,Anhoch,2023-10-11
"Notebook MSI Modern 14 i7-1165G7/8GB/512GB SSD/Iris Xe/14"" FHD IPS/Backlit Kb/1.3kg/DOS",https://www.anhoch.com/product/599870767/notebook-msi-modern-14-i7-1165g78gb512gb-ssdiris-xe14-fhd-ipsbacklit-kb13kgdos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/modern14.jpg,42980,LAPTOP,Anhoch,2023-10-11
"Notebook Lenovo IP3 i7-1165G7 12GB/512GB/17.3"" FullHD IPS/TPM/FPR/DOS",https://www.anhoch.com/product/599269566/notebook-lenovo-ip3-i7-1165g7-12gb512gb173-fullhd-ipstpmfprdos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/82h9005hrm_1.jpg,42980,LAPTOP,Anhoch,2023-10-11
"Notebook Lenovo Gaming 3 Ryzen5 5600H 8GB/512GB/GTX1650 4GB/15.6"" FullHD AG 250N/Black/DOS",https://www.anhoch.com/product/599269579/notebook-lenovo-gaming-3-ryzen5-5600h-8gb512gbgtx1650-4gb156-fullhd-ag-250nblackdos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/301220211332081.jpg,42980,LAPTOP,Anhoch,2023-10-11
"Notebook HP Victus Gaming i5 12450H/8GB/512GB SSD/GTX 1650 4GB/15.6"" FHD 144Hz/Backlit Kb/Win11",https://www.anhoch.com/product/599877911/notebook-hp-victus-gaming-i5-12450h8gb512gb-ssdgtx-1650-4gb156-fhd-144hzbacklit-kbwin11,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/68u87ua.jpg,42980,LAPTOP,Anhoch,2023-10-11
"Notebook Lenovo IdeaPad 1 Ryzen7 5700U/12GB/512GB SSD/15.6"" FHD Touch/Win11",https://www.anhoch.com/product/599878473/notebook-lenovo-ideapad-1-ryzen7-5700u12gb512gb-ssd156-fhd-touchwin11,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/82r4002pus.jpg,42980,LAPTOP,Anhoch,2023-10-11
"Notebook Lenovo Flex 5 i5-1235U/8GB/512GB SSD/14"" FHD IPS Touch/Backlit KB/Win11",https://www.anhoch.com/product/599879156/notebook-lenovo-flex-5-i5-1235u8gb512gb-ssd14-fhd-ips-touchbacklit-kbwin11,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/82r70004us.jpg,42980,LAPTOP,Anhoch,2023-10-11
"Notebook HP ProBook 450 G9 i5-1235U 16GB/512GB/15.6"" FullHD IPS/HDMI/USB-C/RJ45/DOS",https://www.anhoch.com/product/599270940/notebook-hp-probook-450-g9-i5-1235u-16gb512gb156-fullhd-ipshdmiusb-crj45dos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/probook450.jpg,43880,LAPTOP,Anhoch,2023-10-11
"Notebook Dell Vostro 3510 i7-1165G7 8GB/512GB/Intel Iris XE/15.6"" FullHD/BacklitKB/3Cell/Ubuntu",https://www.anhoch.com/product/599269667/notebook-dell-vostro-3510-i7-1165g7-8gb512gbintel-iris-xe156-fullhdbacklitkb3cellubuntu,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/dellvostro3510i7_2.jpg,43980,LAPTOP,Anhoch,2023-10-11
"Notebook HP ProBook x360 435 G8 R5 5600U/8GB/256GB/13.3"" FHD IPS Touch/Backlit Kb/FP/Win10Pro",https://www.anhoch.com/product/599877616/notebook-hp-probook-x360-435-g8-r5-5600u8gb256gb133-fhd-ips-touchbacklit-kbfpwin10pro,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/470v9av.jpg,43980,LAPTOP,Anhoch,2023-10-11
"Notebook MSI Modern 14 i7-1165G7/8GB/512GB SSD/Iris Xe/14"" FHD IPS/Backlit Kb/1.3kg/Win10H",https://www.anhoch.com/product/599879163/notebook-msi-modern-14-i7-1165g78gb512gb-ssdiris-xe14-fhd-ipsbacklit-kb13kgwin10h,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/modern14.jpg,43980,LAPTOP,Anhoch,2023-10-11
"Notebook HP Envy 15 x360 Ryzen5 7530U/8GB/256GB SSD/15.6"" FHD Touch/Backlit Kb/Win11",https://www.anhoch.com/product/599879778/notebook-hp-envy-15-x360-ryzen5-7530u8gb256gb-ssd156-fhd-touchbacklit-kbwin11,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/7h1s7ua_1.jpg,43980,LAPTOP,Anhoch,2023-10-11
"Notebook Asus Zenbook Q409ZA i5-1240P/8GB/256GB SSD/14"" 2.8K OLED/Backlit/Win11Home",https://www.anhoch.com/product/599879844/notebook-asus-zenbook-q409za-i5-1240p8gb256gb-ssd14-28k-oledbacklitwin11home,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/90nb0wc1m00au0_1.jpg,43980,LAPTOP,Anhoch,2023-10-11
"Notebook HP Envy 13 x360 i5-1135G7/8GB/256GB SSD/13.3"" FHD Touch/Backlit Kb/Win10",https://www.anhoch.com/product/599873083/notebook-hp-envy-13-x360-i5-1135g78gb256gb-ssd133-fhd-touchbacklit-kbwin10,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/1v7m6ua.jpg,44980,LAPTOP,Anhoch,2023-10-11
"Notebook Asus Zenbook UM325UA R7 5700U/8GB/512GB SSD/13.3"" FHD OLED/Backlit KB/Win11",https://www.anhoch.com/product/599877908/notebook-asus-zenbook-um325ua-r7-5700u8gb512gb-ssd133-fhd-oledbacklit-kbwin11,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/um325uadh71.jpg,44980,LAPTOP,Anhoch,2023-10-11
"Notebook HP ProBook 440 G9 i5-1235U 16GB/512GB/14"" FullHD IPS/HDMI/USB-C/RJ45/DOS",https://www.anhoch.com/product/599270942/notebook-hp-probook-440-g9-i5-1235u-16gb512gb14-fullhd-ipshdmiusb-crj45dos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/probook440.jpg,44980,LAPTOP,Anhoch,2023-10-11
"Notebook Lenovo Gaming 3 i5-11320H/8GB/512GB/RTX3050 4GB/15.6"" FHD/Backlit Kb/DOS",https://www.anhoch.com/product/599878632/notebook-lenovo-gaming-3-i5-11320h8gb512gbrtx3050-4gb156-fhdbacklit-kbdos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/82k101aarm.jpg,44980,LAPTOP,Anhoch,2023-10-11
"Notebook HP EliteBook 640 G9 i5-1245U/16GB/256GB/14"" FHD/Backlit Kb/Win11Pro + PODAROK TP-Link T600U",https://www.anhoch.com/product/599879680/notebook-hp-elitebook-640-g9-i5-1245u16gb256gb14-fhdbacklit-kbwin11pro-podarok-tp-link-t600u,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/6y8e9us_1.jpg,44980,LAPTOP,Anhoch,2023-10-11
"Notebook HP Pavilion x360 14 i5-1235U/8GB/512GB/14"" FHD IPS Touch/Backlit Kb/FP/Win11",https://www.anhoch.com/product/599877620/notebook-hp-pavilion-x360-14-i5-1235u8gb512gb14-fhd-ips-touchbacklit-kbfpwin11,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/67w83ua.jpg,45980,LAPTOP,Anhoch,2023-10-11
"Notebook Dell G15 Gaming i5-11260H/16GB/512GB SSD/RTX3050 4GB/15.6"" FHD IPS 120Hz/Backlit KB",https://www.anhoch.com/product/599878164/notebook-dell-g15-gaming-i5-11260h16gb512gb-ssdrtx3050-4gb156-fhd-ips-120hzbacklit-kb,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/55116297.jpg,45980,LAPTOP,Anhoch,2023-10-11
"Notebook Gigabyte G5 GE Gaming i5-12500H/8GB/512GB SSD/RTX 3050 4GB/15.6"" FHD 144Hz IPS/DOS",https://www.anhoch.com/product/599878729/notebook-gigabyte-g5-ge-gaming-i5-12500h8gb512gb-ssdrtx-3050-4gb156-fhd-144hz-ipsdos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/g5me51ee213sd.jpg,45980,LAPTOP,Anhoch,2023-10-11
"Notebook Lenovo Gaming 3 i5-11320H 16GB/512GB/RTX3050 4GB/15.6"" FullHD IPS/Backlit Kb/DOS",https://www.anhoch.com/product/599270714/notebook-lenovo-gaming-3-i5-11320h-16gb512gbrtx3050-4gb156-fullhd-ipsbacklit-kbdos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/82k10089rm_1.jpg,46980,LAPTOP,Anhoch,2023-10-11
"Notebook HP ProBook 635 G8 R7 5800U/16GB/512GB/13.3"" FHD IPS/Backlit Kb/FP/Win10Pro",https://www.anhoch.com/product/599878446/notebook-hp-probook-635-g8-r7-5800u16gb512gb133-fhd-ipsbacklit-kbfpwin10pro,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/4y9s0ut.jpg,46980,LAPTOP,Anhoch,2023-10-11
"Notebook Dell Vostro 3520 i7-1255U 16GB/512GB/Intel Iris XE/15.6"" FHD 120Hz/BacklitKB/4Cell/Ubuntu",https://www.anhoch.com/product/599270971/notebook-dell-vostro-3520-i7-1255u-16gb512gbintel-iris-xe156-fhd-120hzbacklitkb4cellubuntu,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/03032023162636vostro3520.jpg,46980,LAPTOP,Anhoch,2023-10-11
"Notebook MSI Modern 14 Ryzen7 7730U/16GB/512GB SSD/14"" FHD IPS/Backlit Kb/1.3kg/Win11",https://www.anhoch.com/product/599879298/notebook-msi-modern-14-ryzen7-7730u16gb512gb-ssd14-fhd-ipsbacklit-kb13kgwin11,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/14c7m048us_1.jpg,46980,LAPTOP,Anhoch,2023-10-11
"Notebook HP EliteBook 845 G8 R7 PRO 5850U/16GB/256GB/14"" FHD IPS/NFC/Backlit Kb/FP/Win11 Pro/Silver",https://www.anhoch.com/product/599879787/notebook-hp-elitebook-845-g8-r7-pro-5850u16gb256gb14-fhd-ipsnfcbacklit-kbfpwin11-prosilver,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/611z3ut_1.jpg,46980,LAPTOP,Anhoch,2023-10-11
"Notebook Dell Vostro 3510 i7-1165G7 16GB/512GB/Intel Iris XE/15.6"" FullHD/BacklitKB/3Cell/Ubuntu",https://www.anhoch.com/product/599270580/notebook-dell-vostro-3510-i7-1165g7-16gb512gbintel-iris-xe156-fullhdbacklitkb3cellubuntu,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/dellvostro3510i7_2.jpg,47580,LAPTOP,Anhoch,2023-10-11
"Notebook Lenovo Gaming 3 Ryzen7 5800H 8GB/512GB/GTX 1650 4GB/15.6"" FullHD AG 250N/DOS/Black",https://www.anhoch.com/product/599269580/notebook-lenovo-gaming-3-ryzen7-5800h-8gb512gbgtx-1650-4gb156-fullhd-ag-250ndosblack,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/82k2007crm-1.jpg,47980,LAPTOP,Anhoch,2023-10-11
"Notebook Lenovo Yoga 7 R5 5600U/16GB/512GB/13.3"" QHD IPS/Backlit Kb/FP/Win11",https://www.anhoch.com/product/599877567/notebook-lenovo-yoga-7-r5-5600u16gb512gb133-qhd-ipsbacklit-kbfpwin11,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/82cy001frm.jpg,47980,LAPTOP,Anhoch,2023-10-11
"Notebook HP Pavilion Gaming 15 Ryzen5 5600H 8GB/512GB SSD/RTX 3050 4GB/15.6"" FullHD/DOS",https://www.anhoch.com/product/599876639/notebook-hp-pavilion-gaming-15-ryzen5-5600h-8gb512gb-ssdrtx-3050-4gb156-fullhddos,https://d1a68gwbwfmqto.cloudfront.net/img/products/full/thumbs/5d4y2ea.jpg,47980,LAPTOP,Anhoch,2023-10-11
